# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Apr  9 16:34:15 2020
#
# User preference: *
#
# CONSTRAINT:  where (koi_disposition like '%CONFIRMED%')
#
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_sma_err1:   Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN koi_sma_err2:   Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_incl_err1:  Inclination Upper Unc. [deg]
# COLUMN koi_incl_err2:  Inclination Lower Unc. [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN koi_sage_err1:  Stellar Age Upper Unc. [Gyr]
# COLUMN koi_sage_err2:  Stellar Age Lower Unc. [Gyr]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
#
kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,ra,dec
Kepler-895 b,CONFIRMED,2.806243488,7.5190000e-06,-7.5190000e-06,0.0430,0.4100,-0.0430,1.62710,0.07010,-0.07010,5.9960e+02,3.010e+01,-3.010e+01,1.41,6.000e-02,-8.000e-02,0.0328,,,89.82,,,771.0,,,83.53,15.48,-14.77,4153.00,83.00,-91.00,4.684,0.023,-0.025,0.5810,0.0270,-0.0300,0.5950,0.0280,-0.0360,,,,289.290650,51.408890
Kepler-920 b,CONFIRMED,6.531940240,2.2830000e-05,-2.2830000e-05,0.8300,0.0490,-0.6010,3.33510,0.06180,-0.06180,7.7190e+02,2.180e+01,-2.180e+01,3.09,3.000e-01,-4.000e-01,0.0650,,,84.79,,,907.0,,,159.66,45.57,-45.69,5301.00,85.00,-74.00,4.391,0.130,-0.070,0.9770,0.0960,-0.1280,0.8560,0.0660,-0.0330,,,,284.296940,49.158680
Kepler-921 b,CONFIRMED,51.301184400,6.0210000e-04,-6.0210000e-04,0.0030,0.4630,-0.0030,5.35900,0.25900,-0.25900,4.9890e+02,3.010e+01,-3.010e+01,2.07,6.500e-01,-1.700e-01,0.2716,,,90.00,,,492.0,,,13.86,12.72,-3.56,6032.00,162.00,-180.00,4.508,0.052,-0.208,0.9290,0.2910,-0.0780,1.0140,0.1300,-0.1300,,,,284.616210,49.190811
Kepler-922 b,CONFIRMED,0.938466959,9.3900000e-07,-9.3900000e-07,0.0540,0.3990,-0.0540,1.30150,0.02840,-0.02840,2.1740e+02,4.900e+00,-4.900e+00,1.58,2.400e-01,-2.400e-01,0.0182,,,89.45,,,1876.0,,,2919.17,1189.69,-929.75,5499.00,82.00,-74.00,4.323,0.150,-0.100,1.0870,0.1650,-0.1650,0.9060,0.0660,-0.0380,,,,284.731450,49.533192
Kepler-426 b,CONFIRMED,3.217518511,1.7500000e-07,-1.7500000e-07,0.6380,0.0090,-0.0100,2.11481,0.00700,-0.00700,1.4319e+04,1.420e+01,-1.420e+01,11.38,1.510e+00,-9.300e-01,0.0410,,,86.57,,,1185.0,,,464.73,164.49,-93.72,5720.00,77.00,-77.00,4.473,0.063,-0.108,0.9030,0.1200,-0.0740,0.8820,0.0600,-0.0490,,,,289.434630,49.473400
Kepler-318 b,CONFIRMED,4.662719020,1.4860000e-05,-1.4860000e-05,0.4850,0.0030,-0.4730,2.75700,0.09170,-0.09170,1.6306e+03,6.640e+01,-6.640e+01,3.86,6.400e-01,-1.600e-01,0.0556,,,87.66,,,1039.0,,,274.98,126.59,-43.87,5729.00,103.00,-126.00,4.514,0.022,-0.127,0.9390,0.1560,-0.0390,1.0510,0.0510,-0.0760,,,,298.482820,46.793621
Kepler-318 c,CONFIRMED,11.815017400,1.0740000e-04,-1.0740000e-04,0.8750,0.0450,-0.6100,2.83400,0.22700,-0.22700,1.0030e+03,1.070e+02,-1.070e+02,3.48,5.800e-01,-1.400e-01,0.1033,,,87.15,,,762.0,,,79.66,36.67,-12.71,5729.00,103.00,-126.00,4.514,0.022,-0.127,0.9390,0.1560,-0.0390,1.0510,0.0510,-0.0760,,,,298.482820,46.793621
Kepler-411 A c,CONFIRMED,7.834433676,2.9590000e-06,-2.9590000e-06,0.7140,0.0660,-0.4880,2.89000,0.03630,-0.03630,2.0181e+03,8.600e+00,-8.600e+00,3.47,2.900e-01,-1.000e-01,0.0714,,,87.41,,,689.0,,,53.33,14.22,-7.09,4920.00,98.00,-98.00,4.620,0.010,-0.059,0.7200,0.0590,-0.0220,0.8220,0.0300,-0.0590,,,,287.605590,49.523258
Kepler-411 A b,CONFIRMED,3.005156911,1.9220000e-06,-1.9220000e-06,0.8440,0.0040,-0.5850,2.07470,0.02670,-0.02670,6.9160e+02,6.700e+00,-6.700e+00,2.20,1.800e-01,-7.000e-02,0.0377,,,82.59,,,949.0,,,191.27,51.01,-25.41,4920.00,98.00,-98.00,4.620,0.010,-0.059,0.7200,0.0590,-0.0220,0.8220,0.0300,-0.0590,,,,287.605590,49.523258
Kepler-879 b,CONFIRMED,33.385617600,1.4090000e-04,-1.4090000e-04,0.5620,0.3450,-0.3450,5.03610,0.09340,-0.09340,5.5320e+02,1.590e+01,-1.590e+01,2.48,7.000e-01,-3.700e-01,0.2012,,,89.26,,,580.0,,,26.73,22.11,-9.70,5833.00,157.00,-175.00,4.407,0.101,-0.188,1.0220,0.2880,-0.1550,0.9740,0.1270,-0.1040,,,,295.806580,50.909801
Kepler-880 b,CONFIRMED,7.714676860,2.9070000e-05,-2.9070000e-05,0.8990,0.0290,-0.6620,4.58710,0.07260,-0.07260,2.3390e+02,7.600e+00,-7.600e+00,4.65,9.300e-01,-1.520e+00,0.0915,,,81.59,,,1622.0,,,1636.72,987.17,-979.35,6900.00,184.00,-204.00,3.843,0.259,-0.111,2.5990,0.5230,-0.8500,1.7140,0.1700,-0.3160,,,,281.971250,43.672771
Kepler-881 b,CONFIRMED,4.444482600,2.4270000e-05,-2.4270000e-05,0.9410,0.0050,-0.7150,3.68600,0.13100,-0.13100,1.6300e+02,1.070e+01,-1.070e+01,1.71,5.000e-01,-2.000e-01,0.0552,,,74.94,,,1217.0,,,518.45,451.70,-168.14,6240.00,174.00,-217.00,4.426,0.062,-0.188,1.0790,0.3180,-0.1270,1.1350,0.1450,-0.1590,,,,288.992580,46.670750
Kepler-896 b,CONFIRMED,144.551628000,2.4960000e-03,-2.4960000e-03,0.8870,0.0550,-0.6160,16.59900,0.38900,-0.38900,1.0352e+03,3.840e+01,-3.840e+01,3.06,7.100e-01,-2.400e-01,0.5164,,,88.57,,,303.0,,,1.99,1.43,-0.47,5510.00,166.00,-149.00,4.572,0.038,-0.152,0.8030,0.1880,-0.0630,0.8770,0.0830,-0.0920,,,,282.439180,43.734482
Kepler-897 b,CONFIRMED,8.047277210,2.8900000e-05,-2.8900000e-05,0.9370,0.0180,-0.6530,5.15900,0.21600,-0.21600,4.8600e+02,1.510e+01,-1.510e+01,2.33,6.500e-01,-2.200e-01,0.0770,,,79.30,,,855.0,,,126.56,102.29,-34.32,5840.00,145.00,-174.00,4.553,0.036,-0.192,0.8490,0.2380,-0.0790,0.9420,0.1100,-0.1100,,,,290.586850,51.695820
Kepler-898 b,CONFIRMED,5.870634160,2.1090000e-05,-2.1090000e-05,0.6420,0.0470,-0.4760,2.57360,0.09130,-0.09130,5.0560e+02,2.530e+01,-2.530e+01,1.44,6.000e-02,-7.000e-02,0.0545,,,87.35,,,616.0,,,33.99,6.11,-5.63,4166.00,83.00,-83.00,4.660,0.024,-0.022,0.6120,0.0270,-0.0300,0.6240,0.0290,-0.0330,,,,286.585390,46.870930
Kepler-487 b,CONFIRMED,15.358767771,2.1290000e-06,-2.1290000e-06,0.4870,0.0160,-0.0310,4.12230,0.01570,-0.01570,1.4638e+04,2.020e+01,-2.020e+01,10.89,1.110e+00,-8.200e-01,0.1157,,,89.02,,,662.0,,,45.46,14.22,-9.61,5422.00,108.00,-108.00,4.484,0.063,-0.077,0.8870,0.0900,-0.0670,0.8740,0.0550,-0.0460,,,,295.287230,41.221958
Kepler-116 c,CONFIRMED,13.071418890,4.0480000e-05,-4.0480000e-05,0.7510,0.1790,-0.5170,3.09460,0.07250,-0.07250,2.5110e+02,8.400e+00,-8.400e+00,2.47,4.500e-01,-4.400e-01,0.1130,,,88.05,,,964.0,,,203.87,105.33,-77.13,6122.00,136.00,-124.00,4.173,0.168,-0.112,1.4390,0.2570,-0.2570,1.1230,0.1160,-0.0850,,,,294.742070,43.536831
Kepler-882 b,CONFIRMED,3.989544192,9.7640000e-06,-9.7640000e-06,0.0850,0.3710,-0.0850,1.59100,0.06800,-0.06800,1.9000e+02,8.700e+00,-8.700e+00,0.93,1.400e-01,-6.000e-02,0.0449,,,89.75,,,903.0,,,157.10,71.37,-35.82,5229.00,140.00,-155.00,4.643,0.030,-0.084,0.6880,0.0990,-0.0460,0.7650,0.0720,-0.0790,,,,294.649900,43.335590
Kepler-59 c,CONFIRMED,17.977603700,1.6800000e-04,-1.6800000e-04,0.7210,0.0630,-0.5090,4.60500,0.32700,-0.32700,2.1390e+02,1.220e+01,-1.220e+01,1.58,4.900e-01,-1.700e-01,0.1372,,,88.06,,,752.0,,,75.61,68.67,-23.26,6296.00,169.00,-207.00,4.460,0.052,-0.221,1.0060,0.3120,-0.1110,1.0660,0.1430,-0.1430,,,,287.039520,46.640129
Kepler-59 b,CONFIRMED,11.869314400,1.7490000e-04,-1.7490000e-04,0.7300,0.2220,-0.4900,4.65300,0.29800,-0.29800,1.0190e+02,8.400e+00,-8.400e+00,1.09,3.400e-01,-1.200e-01,0.1040,,,86.93,,,864.0,,,131.58,119.52,-40.47,6296.00,169.00,-207.00,4.460,0.052,-0.221,1.0060,0.3120,-0.1110,1.0660,0.1430,-0.1430,,,,287.039520,46.640129
Kepler-883 b,CONFIRMED,12.984946030,3.2490000e-05,-3.2490000e-05,0.0460,0.3780,-0.0460,3.44970,0.06490,-0.06490,2.5720e+02,7.600e+00,-7.600e+00,1.64,2.400e-01,-1.900e-01,0.1055,,,89.91,,,818.0,,,105.74,43.23,-30.05,5948.00,107.00,-119.00,4.384,0.110,-0.110,1.0250,0.1490,-0.1220,0.9300,0.0590,-0.0650,,,,286.433650,50.300331
Kepler-899 b,CONFIRMED,19.178939760,8.0640000e-05,-8.0640000e-05,0.0040,0.4300,-0.0040,5.14400,0.10500,-0.10500,7.5280e+02,2.530e+01,-2.530e+01,2.40,7.100e-01,-2.200e-01,0.1392,,,89.99,,,640.0,,,39.65,35.21,-10.70,5767.00,173.00,-173.00,4.538,0.035,-0.196,0.8810,0.2600,-0.0810,0.9790,0.1020,-0.1250,,,,297.482570,40.680779
Kepler-900 b,CONFIRMED,6.991304520,1.4490000e-05,-1.4490000e-05,0.7400,0.1660,-0.5050,2.15680,0.05700,-0.05700,5.5540e+02,1.780e+01,-1.780e+01,1.95,1.500e-01,-1.100e-01,0.0679,,,87.58,,,716.0,,,62.05,18.94,-12.47,4847.00,144.00,-129.00,4.606,0.020,-0.064,0.7610,0.0590,-0.0430,0.8600,0.0300,-0.0840,,,,296.177280,46.999020
Kepler-901 b,CONFIRMED,3.517494725,3.7910000e-06,-3.7910000e-06,0.7420,0.0810,-0.5150,1.56390,0.03330,-0.03330,5.3280e+02,1.200e+01,-1.200e+01,1.42,7.000e-02,-8.000e-02,0.0378,,,86.49,,,704.0,,,58.08,11.61,-10.45,4132.00,82.00,-91.00,4.699,0.025,-0.028,0.5640,0.0300,-0.0300,0.5780,0.0310,-0.0340,,,,291.152950,40.887489
Kepler-923 b,CONFIRMED,6.933651670,4.1110000e-05,-4.1110000e-05,0.9040,0.0410,-0.6200,4.60800,0.14600,-0.14600,1.1960e+02,6.400e+00,-6.400e+00,1.70,2.600e-01,-3.100e-01,0.0715,,,80.20,,,1104.0,,,351.27,147.08,-134.72,5861.00,105.00,-117.00,4.212,0.176,-0.108,1.3040,0.1950,-0.2380,1.0100,0.0930,-0.0690,,,,294.171080,40.055168
Kepler-924 b,CONFIRMED,61.037359100,3.2310000e-04,-3.2310000e-04,0.0710,0.3660,-0.0710,8.37800,0.13200,-0.13200,4.3750e+02,1.260e+01,-1.260e+01,3.38,5.900e-01,-5.300e-01,0.3359,,,89.93,,,610.0,,,32.74,14.62,-10.68,6309.00,75.00,-82.00,4.154,0.132,-0.120,1.6140,0.2820,-0.2540,1.3580,0.0980,-0.1080,,,,290.668520,40.397720
Kepler-925 b,CONFIRMED,33.867778300,1.6670000e-04,-1.6670000e-04,0.7870,0.1460,-0.5770,3.72000,0.12700,-0.12700,8.9480e+02,4.320e+01,-4.320e+01,2.31,1.400e-01,-2.000e-01,0.1805,,,89.02,,,394.0,,,5.69,1.54,-1.48,4564.00,134.00,-134.00,4.593,0.052,-0.024,0.6910,0.0440,-0.0600,0.6830,0.0660,-0.0540,,,,290.106540,40.490662
Kepler-884 b,CONFIRMED,5.699195920,1.3670000e-05,-1.3670000e-05,0.0070,0.4440,-0.0070,2.39060,0.06030,-0.06030,1.5940e+02,5.300e+00,-5.300e+00,1.16,1.600e-01,-7.000e-02,0.0622,,,89.98,,,964.0,,,204.18,78.82,-37.05,5646.00,101.00,-113.00,4.493,0.040,-0.112,0.9320,0.1270,-0.0540,0.9860,0.0490,-0.0700,,,,292.584440,49.923161
Kepler-885 b,CONFIRMED,18.114738130,5.2500000e-05,-5.2500000e-05,0.8960,0.0240,-0.6040,5.27060,0.07020,-0.07020,2.4150e+02,5.300e+00,-5.300e+00,2.49,4.500e-01,-3.600e-01,0.1432,,,85.95,,,830.0,,,112.43,55.53,-37.45,6109.00,110.00,-134.00,4.247,0.120,-0.120,1.3600,0.2440,-0.1990,1.1940,0.0880,-0.1070,,,,288.661560,49.737209
Kepler-886 b,CONFIRMED,6.241457910,2.1930000e-05,-2.1930000e-05,0.0290,0.4090,-0.0290,3.09980,0.07380,-0.07380,1.6370e+02,6.200e+00,-6.200e+00,1.60,2.600e-01,-2.700e-01,0.0670,,,89.89,,,1111.0,,,360.09,155.25,-122.07,5810.00,79.00,-79.00,4.250,0.156,-0.104,1.2590,0.2070,-0.2070,1.0260,0.0860,-0.0620,,,,286.271760,43.595230
Kepler-887 b,CONFIRMED,20.422244700,1.0800000e-04,-1.0800000e-04,0.0590,0.3590,-0.0590,6.22000,0.11900,-0.11900,1.8930e+02,5.800e+00,-5.800e+00,1.78,3.100e-01,-2.500e-01,0.1536,,,89.87,,,785.0,,,89.74,42.90,-29.27,6119.00,110.00,-135.00,4.274,0.115,-0.115,1.2990,0.2250,-0.1840,1.1570,0.0930,-0.1020,,,,290.090820,39.816990
Kepler-84 b,CONFIRMED,8.725854780,2.9920000e-05,-2.9920000e-05,0.9110,0.0040,-0.6300,4.47300,0.06580,-0.06580,4.4670e+02,1.280e+01,-1.280e+01,2.86,4.500e-01,-4.000e-01,0.0827,,,82.52,,,985.0,,,222.19,98.84,-71.67,6036.00,120.00,-132.00,4.326,0.120,-0.120,1.1310,0.1760,-0.1580,0.9870,0.0720,-0.0640,,,,298.252040,40.496078
Kepler-84 c,CONFIRMED,12.882913950,6.8880000e-05,-6.8880000e-05,0.9620,0.0480,-0.5650,5.67600,0.59000,-0.59000,4.6050e+02,1.890e+01,-1.890e+01,3.15,4.900e-01,-4.400e-01,0.1072,,,81.13,,,865.0,,,132.23,58.83,-42.65,6036.00,120.00,-132.00,4.326,0.120,-0.120,1.1310,0.1760,-0.1580,0.9870,0.0720,-0.0640,,,,298.252040,40.496078
Kepler-84 e,CONFIRMED,27.434597300,1.3170000e-04,-1.3170000e-04,0.6030,0.0220,-0.4620,5.03800,0.12100,-0.12100,4.7260e+02,1.940e+01,-1.940e+01,2.56,4.000e-01,-3.500e-01,0.1774,,,88.99,,,672.0,,,48.29,21.48,-15.58,6036.00,120.00,-132.00,4.326,0.120,-0.120,1.1310,0.1760,-0.1580,0.9870,0.0720,-0.0640,,,,298.252040,40.496078
Kepler-84 d,CONFIRMED,4.224536310,2.2200000e-05,-2.2200000e-05,0.8230,0.1250,-0.5630,3.12800,0.11900,-0.11900,1.5910e+02,1.030e+01,-1.030e+01,1.60,2.500e-01,-2.300e-01,0.0510,,,82.31,,,1254.0,,,584.24,259.90,-188.44,6036.00,120.00,-132.00,4.326,0.120,-0.120,1.1310,0.1760,-0.1580,0.9870,0.0720,-0.0640,,,,298.252040,40.496078
Kepler-84 f,CONFIRMED,44.552026600,4.5310000e-04,-4.5310000e-04,0.6890,0.2530,-0.4540,6.00000,0.21200,-0.21200,3.6210e+02,2.250e+01,-2.250e+01,2.29,3.500e-01,-3.200e-01,0.2451,,,89.07,,,572.0,,,25.30,11.25,-8.16,6036.00,120.00,-132.00,4.326,0.120,-0.120,1.1310,0.1760,-0.1580,0.9870,0.0720,-0.0640,,,,298.252040,40.496078
Kepler-926 b,CONFIRMED,52.069002000,1.9590000e-04,-1.9590000e-04,0.2750,0.1800,-0.2750,3.00890,0.08870,-0.08870,5.5830e+02,2.330e+01,-2.330e+01,2.92,4.200e-01,-5.200e-01,0.2739,,,89.88,,,524.0,,,17.76,6.75,-6.40,5565.00,75.00,-83.00,4.251,0.149,-0.108,1.2460,0.1790,-0.2190,1.0080,0.0570,-0.0570,,,,289.679350,40.700459
Kepler-927 b,CONFIRMED,9.115002690,5.0790000e-05,-5.0790000e-05,0.6750,0.0090,-0.5190,4.55800,0.12100,-0.12100,2.6830e+02,1.410e+01,-1.410e+01,1.78,5.600e-01,-2.300e-01,0.0866,,,86.67,,,906.0,,,159.34,145.26,-54.55,5962.00,160.00,-195.00,4.431,0.070,-0.210,1.0280,0.3200,-0.1370,1.0390,0.1420,-0.1290,,,,289.383510,41.392689
Kepler-69 b,CONFIRMED,13.722368200,1.8220000e-05,-1.8220000e-05,0.0090,0.3590,-0.0090,5.12310,0.03570,-0.03570,5.7110e+02,6.500e+00,-6.500e+00,2.23,2.800e-01,-2.700e-01,0.1048,,,89.98,,,746.0,,,73.16,26.92,-20.94,5637.00,113.00,-101.00,4.399,0.132,-0.088,0.9430,0.1170,-0.1170,0.8130,0.0720,-0.0360,,,,293.260930,44.868889
Kepler-887 c,CONFIRMED,7.638460840,5.4250000e-05,-5.4250000e-05,0.4050,0.0450,-0.4050,3.95700,0.16200,-0.16200,7.1700e+01,4.700e+00,-4.700e+00,1.12,1.900e-01,-1.600e-01,0.0797,,,88.30,,,1089.0,,,333.30,159.35,-108.70,6119.00,110.00,-135.00,4.274,0.115,-0.115,1.2990,0.2250,-0.1840,1.1570,0.0930,-0.1020,,,,290.090820,39.816990
Kepler-888 b,CONFIRMED,70.698172400,3.5350000e-04,-3.5350000e-04,0.0260,0.4000,-0.0260,6.63200,0.10400,-0.10400,3.5770e+02,1.100e+01,-1.100e+01,1.63,2.200e-01,-1.000e-01,0.3280,,,89.98,,,417.0,,,7.11,2.75,-1.28,5811.00,104.00,-116.00,4.536,0.030,-0.113,0.8660,0.1180,-0.0500,0.9400,0.0450,-0.0770,,,,295.521210,49.738628
Kepler-889 b,CONFIRMED,3.744436450,1.4500000e-05,-1.4500000e-05,0.1690,0.3000,-0.1690,2.91910,0.08760,-0.08760,7.3300e+01,3.400e+00,-3.400e+00,1.10,1.800e-01,-1.700e-01,0.0492,,,89.01,,,1328.0,,,736.89,338.30,-247.13,5876.00,104.00,-116.00,4.269,0.125,-0.112,1.2930,0.2150,-0.1960,1.1320,0.0810,-0.0900,,,,291.467320,50.759480
Kepler-928 b,CONFIRMED,3.932460690,1.0360000e-05,-1.0360000e-05,0.4160,0.0420,-0.4120,2.17630,0.07420,-0.07420,4.5550e+02,1.760e+01,-1.760e+01,1.65,1.000e-01,-1.600e-01,0.0444,,,88.15,,,894.0,,,151.31,40.89,-40.08,4841.00,144.00,-129.00,4.533,0.072,-0.044,0.7790,0.0490,-0.0740,0.7560,0.0720,-0.0540,,,,289.920720,41.542831
Kepler-929 b,CONFIRMED,0.921030497,2.9920000e-06,-2.9920000e-06,0.0250,0.4100,-0.0250,2.60770,0.07900,-0.07900,1.0150e+02,4.300e+00,-4.300e+00,1.62,2.500e-01,-3.500e-01,0.0192,,,89.49,,,2362.0,,,7380.64,3027.37,-3065.21,5843.00,79.00,-79.00,4.069,0.182,-0.084,1.6150,0.2520,-0.3460,1.1150,0.1190,-0.0950,,,,298.481110,41.615341
Kepler-314 c,CONFIRMED,5.960400011,4.3900000e-06,-4.3900000e-06,0.8000,0.0770,-0.5530,2.86170,0.04410,-0.04410,8.2830e+02,7.300e+00,-7.300e+00,2.85,3.300e-01,-1.200e-01,0.0639,,,85.57,,,890.0,,,148.26,50.61,-22.66,5418.00,98.00,-108.00,4.534,0.024,-0.102,0.8860,0.1040,-0.0370,0.9780,0.0370,-0.0670,,,,294.674100,42.075581
Kepler-857 b,CONFIRMED,85.351487500,1.0290000e-04,-1.0290000e-04,0.0520,0.2270,-0.0520,6.75040,0.04040,-0.04040,4.6747e+03,3.660e+01,-3.660e+01,6.31,8.600e-01,-3.600e-01,0.3751,,,89.97,,,390.0,,,5.44,1.96,-0.89,5584.00,75.00,-83.00,4.478,0.045,-0.113,0.9380,0.1270,-0.0540,0.9660,0.0500,-0.0550,,,,294.632390,43.400471
Kepler-419 b,CONFIRMED,69.726466390,2.3800000e-05,-2.3800000e-05,0.0190,0.1490,-0.0190,3.71770,0.01080,-0.01080,4.4912e+03,1.740e+01,-1.740e+01,11.65,2.120e+00,-2.120e+00,0.3710,,,89.99,,,613.0,,,33.30,15.50,-12.14,6430.00,77.00,-83.00,4.107,0.149,-0.122,1.7310,0.3150,-0.3150,1.3980,0.1210,-0.1210,,,,295.417880,51.184761
Kepler-3 b,CONFIRMED,4.887803076,4.6600000e-07,-4.6600000e-07,0.0540,0.1450,-0.0540,2.36255,0.00466,-0.00466,4.3158e+03,6.100e+00,-6.100e+00,4.82,1.700e-01,-1.800e-01,0.0530,,,89.82,,,800.0,,,96.67,14.91,-13.89,4778.00,86.00,-95.00,4.591,0.015,-0.036,0.7630,0.0280,-0.0280,0.8300,0.0200,-0.0470,,,,297.709350,48.080853
Kepler-12 b,CONFIRMED,4.437962934,1.7100000e-07,-1.7100000e-07,0.0690,0.0070,-0.0500,4.69813,0.00079,-0.00079,1.6388e+04,5.300e+00,-5.300e+00,18.05,2.920e+00,-3.570e+00,0.0545,,,89.51,,,1338.0,,,757.65,339.17,-311.08,5953.00,105.00,-129.00,4.175,0.168,-0.112,1.4150,0.2290,-0.2800,1.0930,0.1090,-0.0890,,,,286.243440,50.040379
Kepler-458 c,CONFIRMED,20.740286450,2.9650000e-05,-2.9650000e-05,0.4310,0.0370,-0.3630,10.39390,0.06260,-0.06260,1.0233e+03,7.500e+00,-7.500e+00,4.24,7.500e-01,-5.700e-01,0.1540,,,88.27,,,798.0,,,95.68,46.87,-29.35,6226.00,112.00,-124.00,4.264,0.115,-0.115,1.2990,0.2310,-0.1730,1.1290,0.1060,-0.0770,,,,297.045410,46.328701
Kepler-308 b,CONFIRMED,9.695011460,4.6570000e-05,-4.6570000e-05,0.2930,0.1440,-0.2930,2.75000,0.10300,-0.10300,5.1520e+02,3.090e+01,-3.090e+01,2.08,6.300e-01,-2.000e-01,0.0890,,,89.36,,,833.0,,,114.06,102.70,-33.16,5896.00,176.00,-194.00,4.516,0.052,-0.208,0.9140,0.2740,-0.0910,1.0000,0.1170,-0.1300,,,,295.785160,40.439548
Kepler-308 c,CONFIRMED,15.382539400,1.1440000e-04,-1.1440000e-04,0.0150,0.4430,-0.0150,3.81500,0.16200,-0.16200,5.5050e+02,3.300e+01,-3.300e+01,2.14,6.400e-01,-2.200e-01,0.1211,,,89.97,,,714.0,,,61.61,55.47,-17.92,5896.00,176.00,-194.00,4.516,0.052,-0.208,0.9140,0.2740,-0.0910,1.0000,0.1170,-0.1300,,,,295.785160,40.439548
Kepler-902 b,CONFIRMED,40.109781700,1.4090000e-04,-1.4090000e-04,0.0160,0.4320,-0.0160,5.20960,0.08690,-0.08690,7.3200e+02,2.080e+01,-2.080e+01,3.11,4.800e-01,-5.400e-01,0.2230,,,89.98,,,556.0,,,22.65,9.49,-7.96,5509.00,82.00,-71.00,4.265,0.168,-0.112,1.1690,0.1830,-0.2030,0.9180,0.0720,-0.0390,,,,289.731690,46.953819
Kepler-314 b,CONFIRMED,2.461069620,1.2800000e-05,-1.2800000e-05,0.5750,0.3660,-0.3560,2.18400,0.11000,-0.11000,8.4200e+01,5.300e+00,-5.300e+00,0.84,1.000e-01,-4.000e-02,0.0354,,,85.40,,,1195.0,,,483.09,164.90,-73.83,5418.00,98.00,-108.00,4.534,0.024,-0.102,0.8860,0.1040,-0.0370,0.9780,0.0370,-0.0670,,,,294.674100,42.075581
